k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
7,0.05,1,0.158335518625865,1.0285319563675288,302.2097239272113
7,0.05,2,0.11652686385063839,0.9680192554515706,259.59677588646247
7,0.05,-1,0.17654823510106576,0.9502213413319467,303.93770153246226
7,0.01,1,0.1960217319053459,1.3587095083070528,419.4732713510747
7,0.01,2,0.10772562073861965,0.8998858544427352,255.36898704123445
7,0.01,-1,0.08858662436528147,0.9754723973626596,239.76242323067206
8,0.5,1,0.08491436735483661,1.5029067030123928,264.19088569861754
8,0.5,2,0.16848321158590499,1.2414865906794021,339.1193210327651
8,0.5,-1,0.1282853664381797,0.9845810920421889,255.06928576052715
8,0.1,1,0.14703523415478784,1.3588517164899712,283.25808551965605
8,0.1,2,0.19481777484533472,1.256918213667842,391.0138922068696
8,0.1,-1,0.2005907726384794,0.9126001639041837,380.5051840358481
8,0.05,1,0.14626151693524783,0.9691218210071186,331.71204679460686
8,0.05,2,0.15976849737076895,0.9028993925733343,365.37051988957774
8,0.05,-1,0.08152046736201768,1.2364255115036695,231.77447854279131
8,0.01,1,0.11578926809214009,1.6786047554698964,250.13130298100626
8,0.01,2,0.15193005434289816,0.9240245045220378,272.5151998673698
8,0.01,-1,0.19626261425525166,1.380988528128129,421.7888145832478
9,0.5,1,0.11963660109205251,1.3720941620184697,305.3314475151294
9,0.5,2,0.14362708030739035,1.145741186576896,291.8833428130552
9,0.5,-1,0.1468270534991628,1.1789020536883295,297.50281791271044
9,0.1,1,0.11811991100696821,1.330380866277171,308.4151126355018
9,0.1,2,0.17564535720337618,1.1278890231429153,338.7131027571928
9,0.1,-1,0.15159156516232794,1.2594565713858512,290.6292805478305
9,0.05,1,0.11630305293991665,1.7108238011319634,269.4596111765712
9,0.05,2,0.12724025119184565,1.034178511682565,222.59915411298502
9,0.05,-1,0.16933063632474252,1.4807627132154857,411.7998083586432
9,0.01,1,0.13222038825803434,1.6602844158651586,364.48695092637325
9,0.01,2,0.1759089183101824,1.11308380082889,335.04541220542114
9,0.01,-1,0.11943785766703716,1.5391774150677888,322.5213849034505
10,0.5,1,0.19941601451341262,1.2190097340769788,464.82734854125596
10,0.5,2,0.1433567880877027,1.135595411628157,303.43823170081765
10,0.5,-1,0.22707941110193136,1.203770307288426,385.08635959963584
10,0.1,1,0.12385965534706155,1.6952437371088531,279.221830863159
10,0.1,2,0.21570742468748155,1.0905952711829048,352.56273062152917
10,0.1,-1,0.10670579687417213,1.0171174334809694,256.05220861141345
10,0.05,1,0.12870417473983495,1.866921202726715,315.402331209813
10,0.05,2,0.18151645027624036,1.0270051471252646,319.34289947478834
10,0.05,-1,0.1283434167205425,1.1345733810137966,246.72069767259774
10,0.01,1,0.11613266735721309,1.679658442897512,302.4439407540001
10,0.01,2,0.1866317979654963,1.1654722511821276,346.79061296609206
10,0.01,-1,0.1281506625145906,1.249055179987722,285.15920956406376
