k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
2,0.5,1,0.35577020785727176,1.0908453394433453,723.4519331970696
2,0.5,2,0.3563977849327482,1.0890101713922264,723.8080803574368
2,0.5,-1,0.3560660809369369,1.092592109537289,723.3524706326155
2,0.1,1,0.3568448168105624,1.087627744078043,723.3844707135047
2,0.1,2,0.3563977849327482,1.0890101713922264,723.8080803574368
2,0.1,-1,0.3560660809369369,1.092592109537289,723.3524706326155
2,0.05,1,0.35577020785727176,1.0908453394433453,723.4519331970696
2,0.05,2,0.3563977849327482,1.0890101713922264,723.8080803574368
2,0.05,-1,0.3560660809369369,1.092592109537289,723.3524706326155
2,0.01,1,0.3568448168105624,1.087627744078043,723.3844707135047
2,0.01,2,0.3563977849327482,1.0890101713922264,723.8080803574368
2,0.01,-1,0.3560660809369369,1.092592109537289,723.3524706326155
3,0.5,1,0.2148503194169861,1.5528920204432568,513.558045287846
3,0.5,2,0.21849372504517886,1.5152842289509227,521.0306404462068
3,0.5,-1,0.22990258472366218,1.4994810217373926,459.9879303551748
3,0.1,1,0.2151315323568178,1.5467763409901194,514.7171999136526
3,0.1,2,0.21849372504517886,1.5152842289509227,521.0306404462068
3,0.1,-1,0.2165775306934039,1.5163106196216223,513.4282179602616
3,0.05,1,0.22171921618279652,1.445365264208693,503.658285463321
3,0.05,2,0.21849372504517886,1.5152842289509227,521.0306404462068
3,0.05,-1,0.2165775306934039,1.5163106196216223,513.4282179602616
3,0.01,1,0.21588991358621334,1.5478947165191486,515.1339060708546
3,0.01,2,0.21849372504517886,1.5152842289509227,521.0306404462068
3,0.01,-1,0.22831101439660856,1.4781746837911367,456.82562148310586
4,0.5,1,0.18002181440995826,1.7575782916385996,392.47416935356995
4,0.5,2,0.21820753638543783,1.4912848506913934,416.88155187914043
4,0.5,-1,0.2145173532022296,1.5060928126122088,410.04710823607604
4,0.1,1,0.20557828461752,1.6055409720982579,408.2619557119721
4,0.1,2,0.19216623429170718,1.627942003922606,394.8974825330765
4,0.1,-1,0.20265771255352574,1.6749970577400237,408.5358705623196
4,0.05,1,0.2057104442888027,1.6053995786495778,408.4706703934348
4,0.05,2,0.21820753638543783,1.4912848506913934,416.88155187914043
4,0.05,-1,0.1706608477542666,1.7039254101511592,367.58256295390714
4,0.01,1,0.20494240734501573,1.6106451089879594,408.98796472330173
4,0.01,2,0.218154233977772,1.4935664665152861,416.9180033083561
4,0.01,-1,0.21085167192393944,1.565143077484542,407.33842137133996
5,0.5,1,0.20166922595360232,1.626231094229714,347.55358021815243
5,0.5,2,0.19524761819714828,1.609600128275662,353.4227947323701
5,0.5,-1,0.1716272280408685,1.73347946337752,339.2915941026477
5,0.1,1,0.18777143190627033,1.6708139454397948,342.9109147662858
5,0.1,2,0.20174548823515426,1.5596352027611813,355.8370525925448
5,0.1,-1,0.17323815940417242,1.6661369849089436,333.4031301973681
5,0.05,1,0.17796829357287983,1.606533354880258,355.9771459766022
5,0.05,2,0.20221029627552486,1.554215442188268,355.8270207958306
5,0.05,-1,0.16786624635493078,1.6283487036519282,336.2405091094385
5,0.01,1,0.19504054349995414,1.638968439765128,349.443975381944
5,0.01,2,0.19397713991196114,1.5197464310539246,363.0473158998605
5,0.01,-1,0.19272458121473857,1.5074458930173547,356.06660252906767
6,0.5,1,0.17672431178672365,1.6805056182671045,321.1866873704149
6,0.5,2,0.11008099247328679,1.455694229812155,226.93451491892412
6,0.5,-1,0.10708053845748816,1.4878329455846468,221.37847087205168
6,0.1,1,0.1822729658182859,1.6020007999838557,305.49133649821573
6,0.1,2,0.18805288332986517,1.5943215165820945,331.617075407354
6,0.1,-1,0.1128117581122566,1.475004861485638,224.51994148264166
6,0.05,1,0.10290121037069357,2.164541410396707,266.20355606065067
6,0.05,2,0.1454401903552158,1.3431673848100973,223.35221828560142
6,0.05,-1,0.1872495425814064,1.587907491459197,324.8233396135935
6,0.01,1,0.11361511067663216,1.704147327215524,232.32354721628877
6,0.01,2,0.13739834811204926,1.5021299590584598,250.73576580195194
6,0.01,-1,0.1872495425814064,1.587907491459197,324.82333961359353
7,0.5,1,0.10862577696293343,2.108469406071894,242.09993415181924
7,0.5,2,0.19099841283437655,1.520352528214289,306.0751260898931
7,0.5,-1,0.1624219908991135,1.7629819043607664,293.7728245935404
7,0.1,1,0.18214103978186863,1.6425366302438904,281.5688787764874
7,0.1,2,0.10730330021224505,1.6235620817566685,207.85127471341724
7,0.1,-1,0.08820641731948951,2.120301909422732,176.3589615706814
7,0.05,1,0.17374513856899565,1.7001050658627963,282.9417887942899
7,0.05,2,0.12153368956016254,1.5722049225248949,229.77973475449542
7,0.05,-1,0.17552086178981047,1.648108134555075,290.09257716725074
7,0.01,1,0.04000059264668735,2.549022784714104,187.3277689170319
7,0.01,2,0.11293773604730828,1.7372227956045807,221.63974018178337
7,0.01,-1,0.14166223863105046,2.091006206830912,222.81217930429838
8,0.5,1,0.04033042480889834,2.143431935782085,128.07258914231838
8,0.5,2,0.05931508989607284,1.4709886535985646,137.67674094213808
8,0.5,-1,0.10024042770420372,1.954518466508634,184.8024930537578
8,0.1,1,0.06806877732097565,3.2026951609291143,177.2878938796516
8,0.1,2,0.12591583387272037,1.3424469312602079,165.73511453138147
8,0.1,-1,0.08920671837383762,1.8655990226102541,177.063121752649
8,0.05,1,0.047441954695866935,2.1500858731100196,133.1770464117514
8,0.05,2,0.10140724385509313,2.030225769599553,187.4730399078622
8,0.05,-1,0.08969752914467123,1.5881482545397627,175.2770629344885
8,0.01,1,0.07358234723621246,2.416902317683365,165.06804757246502
8,0.01,2,0.12750486260168284,1.3536215228661344,167.435298926037
8,0.01,-1,0.16761415619643993,1.6496978357514238,264.9223220565329
9,0.5,1,0.06034037269879782,2.7929396008242975,153.9292707616388
9,0.5,2,0.10895065366723387,1.8199419828451706,187.7831469126448
9,0.5,-1,0.09011621837522402,1.8013089817582697,135.60867346139602
9,0.1,1,0.0402759685824761,3.15175483293754,136.8989297455321
9,0.1,2,0.10245161104342802,1.5732901810129354,155.0982997006468
9,0.1,-1,0.07073842265958528,1.560503083180974,142.86860939093012
9,0.05,1,0.06778281601522927,2.979384578778211,168.28967815106733
9,0.05,2,0.0938704960005415,1.378904992651252,131.00575426914514
9,0.05,-1,0.0989820339850281,1.9670419582701122,152.0758505578631
9,0.01,1,0.0462285172471018,2.9358995491577247,147.11429615933878
9,0.01,2,0.05878369844458763,1.5905144741572474,134.30330553491933
9,0.01,-1,0.06741325852978933,1.7971005537901434,142.91826642356142
10,0.5,1,0.03937873103230668,2.7103027656071226,126.98377195056686
10,0.5,2,0.0814487486959332,1.6535616217652236,149.83639248463726
10,0.5,-1,0.09111975804901681,1.7103126915688596,161.11676993837088
10,0.1,1,0.035543433871956596,3.5852553573470423,135.7707609393836
10,0.1,2,0.0751679306027832,1.9844344039793187,155.53149085402848
10,0.1,-1,0.09957583550844175,1.8438636529215826,161.52619964874552
10,0.05,1,0.04051718538290139,2.978184675242915,134.5023620910655
10,0.05,2,0.09097398957283812,1.5871661131510153,136.5709759506024
10,0.05,-1,0.10739975574703439,1.497769356150414,159.11745820246716
10,0.01,1,0.03428821421568006,3.0900510274548085,129.3059064568204
10,0.01,2,0.10210523333869473,1.5254444835137888,145.25345361348545
10,0.01,-1,0.09988247009580234,1.7581350650880354,153.1443668717586
