k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
2,0.5,1,0.26856692482012257,1.3822875634388447,449.14523503906116
2,0.5,2,0.2672892167028804,1.3897106172636606,450.54284365258223
2,0.5,-1,0.2672206742837623,1.39096685396912,450.51294432608586
2,0.1,1,0.26813125706386,1.3850350832720209,449.1536890487126
2,0.1,2,0.2672892167028804,1.3897106172636606,450.54284365258223
2,0.1,-1,0.2672206742837623,1.39096685396912,450.51294432608586
2,0.05,1,0.26813125706386,1.3850350832720209,449.1536890487126
2,0.05,2,0.2672892167028804,1.3897106172636606,450.54284365258223
2,0.05,-1,0.2672206742837623,1.39096685396912,450.51294432608586
2,0.01,1,0.26813125706386,1.3850350832720209,449.1536890487126
2,0.01,2,0.2672892167028804,1.3897106172636606,450.54284365258223
2,0.01,-1,0.2672206742837623,1.39096685396912,450.51294432608586
3,0.5,1,0.2246063470116799,1.5551721047162952,273.0566405101451
3,0.5,2,0.15234995831118364,2.046053918530649,306.0743848462292
3,0.5,-1,0.15257871339907955,1.8842247563310268,276.0324504713852
3,0.1,1,0.1473619990577458,1.973891389298865,300.7244133442508
3,0.1,2,0.15243415822202955,2.0459583164150064,306.07640246305516
3,0.1,-1,0.14894236620690082,2.0723097364303817,298.9539501199775
3,0.05,1,0.15326468262548817,2.0718008402897294,303.5353816165046
3,0.05,2,0.15243415822202955,2.0459583164150064,306.0764024630551
3,0.05,-1,0.15257871339907955,1.8842247563310268,276.0324504713852
3,0.01,1,0.2091966611633638,1.75264385920078,272.517173542455
3,0.01,2,0.22237263986072914,1.5903637175658722,275.9389103743965
3,0.01,-1,0.14894236620690082,2.0723097364303817,298.9539501199775
4,0.5,1,0.14458451654570847,2.012157898940406,236.8851969608804
4,0.5,2,0.13324373768746564,2.1846051674275073,234.16258114802307
4,0.5,-1,0.14598204689642563,1.940458828438039,235.04830997623276
4,0.1,1,0.13330460294089833,2.2380973773037,227.72583333316123
4,0.1,2,0.14964518459811643,1.9374668164818152,239.94488621605666
4,0.1,-1,0.12461233829675725,2.1787509070577284,227.399022202701
4,0.05,1,0.1568874077111835,2.0305291702032924,227.14995760215956
4,0.05,2,0.13311778941839575,2.185552783138623,234.16117138232892
4,0.05,-1,0.14571546964530127,1.9625834666773816,234.66859943954867
4,0.01,1,0.15323084195926626,2.0848817976094276,225.674879687667
4,0.01,2,0.14831191099433094,1.9795875125361386,239.9970446839756
4,0.01,-1,0.14571546964530127,1.9625834666773816,234.66859943954867
5,0.5,1,0.13776454769572868,2.1542380071877716,198.54455588986883
5,0.5,2,0.14322107482162305,2.056065930975044,203.36808487521438
5,0.5,-1,0.12948808846914564,2.148033849308489,191.42797681346187
5,0.1,1,0.13904978230796508,2.138535957454824,199.36613296736965
5,0.1,2,0.14269739861796454,2.002990677925898,203.21872531814336
5,0.1,-1,0.13298219707253434,2.134151459024165,195.77280070096032
5,0.05,1,0.13274192102585008,2.257988960447071,196.44678947903768
5,0.05,2,0.14181429357107916,2.065827796672778,203.45985356581625
5,0.05,-1,0.12833571162216068,2.1617515846092075,191.29333092131805
5,0.01,1,0.138832042828476,2.110939832085091,198.90800887167342
5,0.01,2,0.14269739861796454,2.002990677925898,203.21872531814336
5,0.01,-1,0.12688608527512116,2.196430843884394,197.68173673480177
6,0.5,1,0.12327010118789118,2.0241183029985805,175.73005592346598
6,0.5,2,0.1293387519459195,2.072214857102459,176.8773868717287
6,0.5,-1,0.13175624644777145,2.0518137650197628,178.53455210418895
6,0.1,1,0.12955542797314196,2.1769916270035554,177.00393084354744
6,0.1,2,0.13899422929914812,1.9837454144632047,182.102640483229
6,0.1,-1,0.11909814540365529,2.255059548287956,168.77294509905312
6,0.05,1,0.13264060007491785,2.034598074867382,178.89705976585083
6,0.05,2,0.13486944923866698,2.0930972299736443,175.47451798024994
6,0.05,-1,0.13175624644777145,2.0518137650197628,178.53455210418895
6,0.01,1,0.10888426451626822,2.5207543411135167,155.97043938669836
6,0.01,2,0.13331329768879435,2.07387141752998,181.37283413608577
6,0.01,-1,0.1241713154152234,2.098166496017725,177.28676417722852
