k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
2,0.5,1,0.28917913116337624,1.3083632950903012,501.9969310262059
2,0.5,2,0.2878333236411072,1.3147560948511805,503.7285865731804
2,0.5,-1,0.28758437509032486,1.3164832214471687,503.7258429071218
2,0.1,1,0.28917913116337624,1.3083632950903012,501.9969310262059
2,0.1,2,0.2878333236411072,1.3147560948511805,503.7285865731804
2,0.1,-1,0.28758437509032486,1.3164832214471687,503.7258429071218
2,0.05,1,0.2880142575953221,1.3139646461618995,502.22803205989055
2,0.05,2,0.2878333236411072,1.3147560948511805,503.7285865731804
2,0.05,-1,0.28758437509032486,1.3164832214471687,503.7258429071218
2,0.01,1,0.2880142575953221,1.3139646461618995,502.22803205989055
2,0.01,2,0.2878333236411072,1.3147560948511805,503.7285865731804
2,0.01,-1,0.28758437509032486,1.3164832214471687,503.7258429071218
3,0.5,1,0.1650094343052697,1.9591045926479778,341.27012920772194
3,0.5,2,0.16659131680687933,1.9139105446356417,346.00402360311915
3,0.5,-1,0.16123966070431459,1.9372996128705697,339.08690132356463
3,0.1,1,0.1652554782768962,1.774093373407678,332.42750163561215
3,0.1,2,0.16631130871626104,1.9152994138235975,346.05079128069775
3,0.1,-1,0.16123966070431459,1.93729961287057,339.0869013235647
3,0.05,1,0.1650094343052697,1.9591045926479778,341.27012920772194
3,0.05,2,0.16659131680687933,1.9139105446356417,346.00402360311915
3,0.05,-1,0.17022037237074744,1.8191021127567568,308.2615134065272
3,0.01,1,0.16083165465507102,1.8512660894434114,337.3989146798062
3,0.01,2,0.16631130871626104,1.9152994138235975,346.05079128069775
3,0.01,-1,0.16123966070431459,1.9372996128705697,339.08690132356463
4,0.5,1,0.1559131138766963,1.9777881336291576,268.224823996751
4,0.5,2,0.16506880294074103,1.8087136462795201,273.1605737532424
4,0.5,-1,0.12916338235011796,2.1193090300320088,260.16653266881
4,0.1,1,0.15895862149095039,1.9169566819067527,268.4027951035098
4,0.1,2,0.14604452664613957,2.0589895019611477,265.57004130010296
4,0.1,-1,0.16195651105472914,1.8188590626843022,268.1544855264561
4,0.05,1,0.15572294092481323,1.9815644964900243,268.27722702463427
4,0.05,2,0.16548655277744906,1.8077000167078092,273.1512025933525
4,0.05,-1,0.12916338235011796,2.1193090300320088,260.16653266881
4,0.01,1,0.1559131138766963,1.9777881336291576,268.224823996751
4,0.01,2,0.16506880294074103,1.8087136462795201,273.1605737532424
4,0.01,-1,0.16195651105472914,1.8188590626843022,268.1544855264561
5,0.5,1,0.1501188384716038,1.992143318094738,226.8780301440467
5,0.5,2,0.1502508206349155,2.004543906517731,225.22801111500382
5,0.5,-1,0.12605834596312632,2.1631992028677667,219.0444589547085
5,0.1,1,0.10529944621425141,2.147353480454364,191.92545818866566
5,0.1,2,0.16233983150915496,1.8259639622418125,231.0179916380716
5,0.1,-1,0.13426870414945968,2.155942610612318,219.15163306477285
5,0.05,1,0.1420467280889713,2.152196431043989,222.97575344960322
5,0.05,2,0.15596979280243858,1.8771860076085105,232.26741665565453
5,0.05,-1,0.14559937304983583,1.9943072898056644,224.01918101507113
5,0.01,1,0.15312095735765516,1.9289521048684641,228.7514579036158
5,0.01,2,0.15400254639842076,1.932148126232826,232.31782266601707
5,0.01,-1,0.13055003036058827,2.1075794562508996,221.6428804783034
6,0.5,1,0.14329548677390747,2.000764813645554,199.30425323810167
6,0.5,2,0.1407355201585654,1.862660056253274,207.7972476431682
6,0.5,-1,0.13769669803970527,1.9548414605672242,203.86041842022067
6,0.1,1,0.1442118393344408,1.952677455784798,204.8508428685109
6,0.1,2,0.14719993362279485,1.8689421553361523,207.77647283791185
6,0.1,-1,0.13637152474504674,1.963405899685668,203.42622960767346
6,0.05,1,0.1402868456683568,1.927397173939168,185.7179559465648
6,0.05,2,0.15085217188123956,1.866492254218371,212.16781094763124
6,0.05,-1,0.14594126965722296,1.922195700574222,205.1226037221072
6,0.01,1,0.1439071314214677,1.9439553441607558,204.9673346147447
6,0.01,2,0.14693873620991163,1.9994994791949214,201.52680063145763
6,0.01,-1,0.11843731247476445,2.2939766922626577,190.25018378259057
7,0.5,1,0.12538747603624856,2.167527563866831,173.42815092756885
7,0.5,2,0.1541758658632269,1.8123790777909665,191.42839359063237
7,0.5,-1,0.1242950390754116,2.054859023318451,180.32558947264295
7,0.1,1,0.14885723369449666,1.7799886196795554,170.6200788687896
7,0.1,2,0.14843286517492102,1.929217743959043,188.7970917561723
7,0.1,-1,0.12897531780782354,2.0243135541690083,180.59457391634885
7,0.05,1,0.11778838946746494,1.9320256335673147,178.62838095902944
7,0.05,2,0.09924671093909274,2.4561362122314896,169.28860848897793
7,0.05,-1,0.09048702837285666,2.2701884105810137,157.1414664889587
7,0.01,1,0.1476500272834572,1.9117366971062209,187.81401256860224
7,0.01,2,0.14810028323341526,1.931791608034592,188.88241045560446
7,0.01,-1,0.12885989236208764,2.1235641687377944,183.12430960530094
8,0.5,1,0.14435099673226678,1.8179660628400587,162.77988761947086
8,0.5,2,0.12486276199039144,2.0074379558399107,167.5716987050671
8,0.5,-1,0.1214183098296566,1.990770824558826,162.50782206626275
