k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
4,0.01,2,0.14086309291373983,2.071569575791683,231.51598144534623
4,0.01,-1,0.14188109536530322,1.96954296261611,227.35549402852902
5,0.5,1,0.1459276485364539,1.9247515852111967,165.83841255711886
5,0.5,2,0.1334995836575461,2.0795285713013607,194.41193191924444
5,0.5,-1,0.11772420091843484,2.0580121784660954,189.45028823963972
5,0.1,1,0.140328428037893,1.9995092741362392,186.98274766758777
5,0.1,2,0.13754777114472097,2.0605394896669207,195.49447145447135
5,0.1,-1,0.11499632814594565,2.3133789123555792,187.7466935075279
5,0.05,1,0.14887042224525965,1.9028010441173824,165.32906565911202
5,0.05,2,0.13698101373845198,2.107940980826662,195.63953167735647
5,0.05,-1,0.12150249932813788,2.327529986827321,185.8089379341128
5,0.01,1,0.13607229080849859,2.002772804415373,184.2831523593467
5,0.01,2,0.13698648123912616,2.1144002806340376,195.6457084605747
5,0.01,-1,0.12898550328334424,2.208058381546683,189.0458493634973
6,0.5,1,0.1248793755820449,2.03998492443903,157.38413382071425
6,0.5,2,0.11985501879923471,2.074700963058939,172.25038306447703
6,0.5,-1,0.11838838231337058,2.1540721234616558,170.4636440619637
6,0.1,1,0.12049621304540434,2.166280536305772,171.13274063587252
6,0.1,2,0.11889355950871783,2.048583824286301,173.27326602057113
6,0.1,-1,0.11887567759927078,2.1440447005450705,170.51489503973102
6,0.05,1,0.11542446528058652,2.293707210163788,165.63982028855526
6,0.05,2,0.12219409679363478,2.143819180093479,169.94770875117615
6,0.05,-1,0.12656775983360458,2.1076398741873246,171.4646355212771
6,0.01,1,0.11075543906097593,2.269777549689158,158.98269999894484
6,0.01,2,0.1222782683253768,2.1284962101368516,169.96201400980675
6,0.01,-1,0.11380598331309681,2.1955049096658126,166.50991342180998
7,0.5,1,0.11025711987601834,2.146281573995542,128.78001878283598
7,0.5,2,0.11347058638261628,2.073215779730499,148.19465912097442
7,0.5,-1,0.12296631550871746,2.161398316883289,153.93822886421458
7,0.1,1,0.11602666583808793,2.115776232667262,140.40839579835432
7,0.1,2,0.12684996376625,2.1375971074703535,156.5666574193483
7,0.1,-1,0.10617860747633925,2.2492070619995954,150.14548712850814
7,0.05,1,0.09137044800247937,2.3836715144227107,137.04779330250702
7,0.05,2,0.11136929076667641,2.177309278547754,152.69451921367838
7,0.05,-1,0.11534868375960912,2.2247865481973146,153.04520961571606
7,0.01,1,0.11256380059333244,2.1555057170064216,146.7383964559338
7,0.01,2,0.1343183188948621,2.033261160406092,160.1705043546787
7,0.01,-1,0.10429943832687795,2.2525867751103466,151.77610167588762
8,0.5,1,0.11581425327733472,2.0714639947940037,121.28739983650657
8,0.5,2,0.12358913565402202,2.064329751945885,143.61335275501503
8,0.5,-1,0.1068803941528586,2.2445348528897293,136.7567344650114
8,0.1,1,0.0889616729473249,2.309721590425217,124.35163179159824
8,0.1,2,0.13451922209469142,1.9816245919672753,140.86067353846877
8,0.1,-1,0.10312953817721006,2.2969597672050988,137.43459310655462
8,0.05,1,0.10590635886631312,2.378572664810609,130.45993363632144
8,0.05,2,0.12803723453814403,1.9863600443140954,138.43147887679635
8,0.05,-1,0.1080329201385397,2.1812802657509707,137.22010949112632
8,0.01,1,0.09288581017933538,2.2456049329036682,125.82710425578227
8,0.01,2,0.12789375808264936,2.0310224932502474,139.66692460654372
8,0.01,-1,0.09171189483060012,2.410895971197932,134.12456876060725
9,0.5,1,0.10624128183315676,1.925820800234588,109.76400733247851
9,0.5,2,0.10311716668121192,2.2410910755181965,132.15462221007382
9,0.5,-1,0.10705757980408556,2.305678285360851,129.7658049711755
9,0.1,1,0.12871861729327014,1.9463630824101545,122.13475997874404
9,0.1,2,0.1310326686702681,2.0916994710482326,132.77352086230897
9,0.1,-1,0.08622824241644829,2.4717544057897163,124.58144780052876
9,0.05,1,0.1334041837536179,1.8680065725941395,125.23694410787043
9,0.05,2,0.1295158034978312,2.0602711014168555,127.08011852818731
9,0.05,-1,0.10870012720779523,2.2824624178746338,129.08103322744347
9,0.01,1,0.12163167129218894,2.014230858851576,120.63448678358392
9,0.01,2,0.1353979701919063,1.926606323981765,131.01705188034748
9,0.01,-1,0.09131977939778047,2.298487010419818,123.12679986649357
10,0.5,1,0.1218404081210637,1.9754100610727765,111.46470305589366
10,0.5,2,0.1370806768898541,1.9528817871081714,121.79260505759605
10,0.5,-1,0.09367197918699247,2.3818346113043356,118.1255586080088
10,0.1,1,0.10453472696192499,2.1626617219653776,104.27958756259537
10,0.1,2,0.05562834861219657,3.0050707081473473,94.0899583559388
10,0.1,-1,0.058657025299462505,2.4624521309341474,93.09594042355685
10,0.05,1,0.02552240219694279,3.274260309801977,77.26184137108027
10,0.05,2,0.04692458252731179,2.5698085464795906,76.90204392606155
10,0.05,-1,0.10981473727360933,2.2158077667775893,117.53072398867153
10,0.01,1,0.014567388475287404,3.547553754839076,59.44923028728591
10,0.01,2,0.04471783888876165,2.411633662136326,82.43432546821647
10,0.01,-1,0.04330059114528774,2.3890677682293098,79.86545795734736
