k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
2,0.5,1,0.37040035772200275,1.0509853983548643,772.7768909297657
2,0.5,2,0.3705746442367989,1.05094710669328,773.0650649721811
2,0.5,-1,0.3702212844008422,1.054364464654281,772.5703426810416
2,0.1,1,0.3698129022153745,1.0544522079310192,772.5151284997401
2,0.1,2,0.3705746442367989,1.05094710669328,773.0650649721811
2,0.1,-1,0.3702212844008422,1.054364464654281,772.5703426810416
2,0.05,1,0.37040035772200275,1.0509853983548643,772.7768909297657
2,0.05,2,0.3705746442367989,1.05094710669328,773.0650649721811
2,0.05,-1,0.3702212844008422,1.054364464654281,772.5703426810416
2,0.01,1,0.3698129022153745,1.0544522079310192,772.5151284997401
2,0.01,2,0.3705746442367989,1.05094710669328,773.0650649721811
2,0.01,-1,0.3702212844008422,1.054364464654281,772.5703426810416
3,0.5,1,0.22893254644488362,1.470759767062269,557.903582485855
3,0.5,2,0.23153318228293468,1.447428800145391,563.3125699348759
3,0.5,-1,0.22865142955905118,1.4492124832874769,554.7558726976399
3,0.1,1,0.2270223902316346,1.478570430104833,555.3343542584987
3,0.1,2,0.23153318228293468,1.447428800145391,563.3125699348759
3,0.1,-1,0.2290501452272128,1.447173377133834,554.7515626950444
3,0.05,1,0.22736188756331716,1.4850381929511283,555.457533572318
3,0.05,2,0.23153318228293468,1.447428800145391,563.3125699348759
3,0.05,-1,0.2416521707749481,1.4264716626763436,491.5666850901312
3,0.01,1,0.22736188756331716,1.4850381929511283,555.4575335723181
3,0.01,2,0.23153318228293468,1.447428800145391,563.3125699348759
3,0.01,-1,0.24146020159321202,1.4254347199876112,491.5094644750979
4,0.5,1,0.2061249189565225,1.5780036453395676,423.4713926137752
4,0.5,2,0.20410002227893065,1.5399195488906212,429.0974607136696
4,0.5,-1,0.2137842927826114,1.6196681958812245,443.1352721535151
4,0.1,1,0.22156453147998303,1.5139002815607763,445.1158392918282
4,0.1,2,0.23182073604656833,1.4265706815869614,454.24892268353176
4,0.1,-1,0.22773671090530218,1.4399767671467907,446.4089098543199
4,0.05,1,0.20703221215304438,1.6643968318652513,402.8354499620236
4,0.05,2,0.22733598678750663,1.5232550211733327,451.80465967641703
4,0.05,-1,0.22773671090530218,1.439976767146791,446.40890985432
4,0.01,1,0.19299071759808292,1.6737472582571697,426.2805632762156
4,0.01,2,0.2267590916599417,1.5271535617273528,451.7907186895305
4,0.01,-1,0.2120829796411827,1.6256621577787982,442.5087581908179
5,0.5,1,0.16943292146377534,1.6514114812264946,379.7607203668515
5,0.5,2,0.19425328064907205,1.5391806508676178,387.94490285386
5,0.5,-1,0.18501991733638024,1.6490284146501661,374.27035635921624
5,0.1,1,0.130049237449068,2.1755355440087185,335.9869402063348
5,0.1,2,0.21502577871434125,1.4692804864568676,390.93111090338124
5,0.1,-1,0.17054813642201344,1.4018344624289942,284.1174072623616
5,0.05,1,0.21912517662003125,1.5173766903312393,381.166175145821
5,0.05,2,0.16461874108574157,1.2583731311890396,274.69066011622874
5,0.05,-1,0.18450768513866928,1.5854214268480942,364.09442031185887
5,0.01,1,0.13941298785452821,2.17106496749437,342.3864916579731
5,0.01,2,0.19914741158919697,1.5940728064156615,386.12501826731426
5,0.01,-1,0.1866564533448608,1.6443625903704888,374.3398220997373
6,0.5,1,0.061573653311556856,2.130724778817238,224.65205911961706
6,0.5,2,0.1256828945314913,1.6979947585931872,280.5845927167824
6,0.5,-1,0.20047721384600875,1.5079947437022987,358.4855149421447
6,0.1,1,0.11643470057862214,1.5534010615456741,242.35807777703369
6,0.1,2,0.08678135954663999,1.4151486968009541,208.15260860171264
6,0.1,-1,0.12629241591564594,1.9265719637580947,244.33647425185927
6,0.05,1,0.18902984882333368,1.570661864870882,343.5556112960697
6,0.05,2,0.09656921365537019,1.8339589471874216,263.3094329774852
6,0.05,-1,0.12408079690871729,1.94249546162454,248.0702140993245
6,0.01,1,0.12612428391803537,1.888300047234423,309.4305177501441
6,0.01,2,0.15307317025482162,1.7729161766545751,279.5881556764705
6,0.01,-1,0.10316782610569898,1.4958166980835226,226.33748479015966
7,0.5,1,0.12145593658409623,1.993416868018155,274.301998912384
7,0.5,2,0.10186592543759837,1.5128186926250544,193.3617091262324
7,0.5,-1,0.13026043970307336,1.738521507072192,238.61324668640574
7,0.1,1,0.0565956553427111,1.8540218765568435,199.27701561134762
7,0.1,2,0.1346605340476177,1.8811224209485926,264.64512499593417
7,0.1,-1,0.17441343783480837,1.6609303714558823,323.66704542671107
7,0.05,1,0.10064827685093197,2.1490198459805887,225.70555946913458
7,0.05,2,0.13720627193499182,1.42765275824818,223.71954386300834
7,0.05,-1,0.10977838864431178,1.7740340198388047,239.09049533156414
7,0.01,1,0.06709611055936282,1.9760391335935363,216.6292389495525
7,0.01,2,0.13588006064492394,1.3576254128409593,204.79176592457205
7,0.01,-1,0.11581127767076677,1.550743184274302,199.55013774653136
8,0.5,1,0.03444613695340522,2.262160063403988,174.3582376500466
8,0.5,2,0.1240899660694466,1.1307404908451104,171.25589033525867
8,0.5,-1,0.11853776670494685,1.3940727376971798,178.79987904441356
