k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
7,0.1,1,0.12396125964857163,2.212446615447139,184.0274151473444
7,0.1,2,0.13747901820635405,1.8929009135725796,194.6501933671445
7,0.1,-1,0.13529931970760928,2.018660750140217,190.02476257732172
7,0.05,1,0.13697628132960807,2.0640257937622577,181.30351780270524
7,0.05,2,0.1566960977914299,1.936468130599371,202.8014501830637
7,0.05,-1,0.13530321228904646,1.9892426801949792,195.85384616589286
7,0.01,1,0.13697628132960807,2.0640257937622577,181.30351780270524
7,0.01,2,0.14454903771097843,1.933383571487036,199.06811088108836
7,0.01,-1,0.132932641355737,2.0720135824970147,194.74572112561043
8,0.5,1,0.126632879533456,2.036605886373092,161.6933570006564
8,0.5,2,0.15167126776177367,1.7922556295910446,181.68143272365558
8,0.5,-1,0.12403424910851908,2.0282672903324355,175.2387789775105
8,0.1,1,0.1374077212632075,1.6942266720469,161.63346332147637
8,0.1,2,0.15532338618277539,1.8005176694190674,184.55663834608995
8,0.1,-1,0.1303169426388573,1.9484773115771277,175.50256184264794
8,0.05,1,0.13570166896723246,1.867318711015476,163.8527472710768
8,0.05,2,0.14798605653091543,1.9103537567043982,184.3510525199526
8,0.05,-1,0.11812020744679214,2.157617632739889,169.17945062281746
8,0.01,1,0.15232363780589347,1.7496530797594765,172.04354491460938
8,0.01,2,0.13762630851094895,1.9981673008215752,182.09215699678862
8,0.01,-1,0.12351840778573027,2.0217599143510383,175.02492088889096
9,0.5,1,0.15642900835447593,1.7598973797223199,164.99587010979332
9,0.5,2,0.1477496932935265,1.8411668743055114,168.39914111853895
9,0.5,-1,0.12655560176142466,2.0296738295009686,165.02598526414747
9,0.1,1,0.14197261005631642,1.846541873961907,148.92379339203103
9,0.1,2,0.14461607852849587,1.914588834924514,169.526966451219
9,0.1,-1,0.07774681946111242,2.2845317061097017,122.57459982484541
9,0.05,1,0.13642714089420013,1.939144778484968,150.6990545933556
9,0.05,2,0.06793606543217535,2.273504889620769,128.9342938457932
9,0.05,-1,0.1311431695621146,2.0188722896619886,167.9163872609702
9,0.01,1,0.140441628091438,1.9084912909360483,157.0836364492156
9,0.01,2,0.15437988478387052,1.8233234464133448,169.71666296124997
9,0.01,-1,0.08044967258452176,1.953570273284627,127.40453018494044
10,0.5,1,0.11924872741032418,1.8704335194704043,142.81703971299436
10,0.5,2,0.0780119989550858,2.195169355838952,106.6986069501266
10,0.5,-1,0.05846203232494196,2.1218017113688385,108.6077309792011
10,0.1,1,0.02102017787664687,2.096510933409958,64.59158856227452
10,0.1,2,0.06295453622799531,2.1081562772516365,96.76920628515902
10,0.1,-1,0.05044723766955855,2.0804593622713328,111.4839149864535
10,0.05,1,0.03004998980289851,1.9758316868560672,75.26790659893334
10,0.05,2,0.07796986280831512,2.1585955584652035,95.65661774169733
10,0.05,-1,0.09718160810783545,1.716131885587317,114.445811484865
10,0.01,1,0.01755845862764707,3.2461811930622138,89.53297406371159
10,0.01,2,0.048893498216621464,2.5998170509544254,115.75700537293667
10,0.01,-1,0.07211435313226663,2.0829159660961074,104.55993903814355
