k,umbral,orden,silhouette_score,davies_bouldin_score,calinski_harabasz_score
2,0.5,1,0.42767145395907025,0.8866780723995438,1057.4522561077217
2,0.5,2,0.42802772035075376,0.8858191086930515,1057.453528517015
2,0.5,-1,0.42652149358046637,0.8889138792860837,1056.9347117537259
2,0.1,1,0.42767145395907025,0.8866780723995438,1057.4522561077217
2,0.1,2,0.42746380876977674,0.8870820674965058,1057.460921867866
2,0.1,-1,0.42758788164696554,0.886685265159011,1057.3617429083467
2,0.05,1,0.42767145395907025,0.8866780723995438,1057.4522561077217
2,0.05,2,0.42802772035075376,0.8858191086930515,1057.453528517015
2,0.05,-1,0.42652149358046637,0.8889138792860837,1056.9347117537259
2,0.01,1,0.42767145395907025,0.8866780723995438,1057.4522561077217
2,0.01,2,0.42746380876977674,0.8870820674965058,1057.460921867866
2,0.01,-1,0.42758788164696554,0.886685265159011,1057.3617429083467
3,0.5,1,0.29055694694274203,1.1793233720312033,812.3370660110222
3,0.5,2,0.2915832068714865,1.1839195399397249,820.5650826829414
3,0.5,-1,0.28456184769408455,1.1568553182573267,751.5493125489822
3,0.1,1,0.2904489175915735,1.1792721745019346,809.7394952779437
3,0.1,2,0.29226107128825624,1.16630520001683,818.2431389934716
3,0.1,-1,0.284951508460162,1.20496881461045,803.1762080223122
3,0.05,1,0.29055694694274203,1.1793233720312033,812.3370660110222
3,0.05,2,0.2915832068714865,1.1839195399397249,820.5650826829414
3,0.05,-1,0.2851040731656003,1.206372471070479,803.4548129132903
3,0.01,1,0.29055694694274203,1.1793233720312033,812.3370660110222
3,0.01,2,0.29226107128825624,1.16630520001683,818.2431389934716
3,0.01,-1,0.2846589459345943,1.1952807665377194,808.356045011583
4,0.5,1,0.22645470458844416,1.3634681299377471,650.994751399744
4,0.5,2,0.2536824859672213,1.272223859470015,669.7222014042776
4,0.5,-1,0.24984551202125144,1.3127036058742938,657.9288470536071
4,0.1,1,0.2484907599368495,1.3007262899255627,663.211903702689
4,0.1,2,0.25092978241068264,1.2940912541326361,670.0756077745191
4,0.1,-1,0.22203943922566707,1.3871574585743853,627.7057272360654
4,0.05,1,0.24329256120454648,1.3682277141724941,662.2939235095449
4,0.05,2,0.25092978241068264,1.2940912541326361,670.0756077745191
4,0.05,-1,0.23157715179207164,1.363457896296513,648.058229601515
4,0.01,1,0.2484907599368495,1.3007262899255627,663.211903702689
4,0.01,2,0.2536824859672213,1.272223859470015,669.7222014042776
4,0.01,-1,0.2478867742083608,1.3456946268593137,657.557858508619
5,0.5,1,0.20277411644347576,1.4510636340852012,564.0254023108566
5,0.5,2,0.22227334923632255,1.348911798652038,585.437527141938
5,0.5,-1,0.2392765712647754,0.9799959351505259,412.89863163106503
5,0.1,1,0.20251808155836154,1.4898240047984892,567.8995446636864
5,0.1,2,0.2234383832819594,1.344860351218957,581.9158494982238
5,0.1,-1,0.22101290185943534,1.3818574057140318,573.8923668248873
5,0.05,1,0.20611986099318594,1.4809103982781815,558.8197356326489
5,0.05,2,0.23110265219118656,1.3996502431054478,563.2474910045654
5,0.05,-1,0.22079975631970394,1.3801649060056609,574.4291412045117
5,0.01,1,0.20277411644347576,1.4510636340852012,564.0254023108566
5,0.01,2,0.23220155574700777,1.3860803677790838,561.9699072954544
5,0.01,-1,0.22101290185943534,1.3818574057140318,573.8923668248873
6,0.5,1,0.23628183285587553,1.3799416562951368,530.5217664991311
6,0.5,2,0.15742918776384546,1.2779272723175101,357.9244076612275
6,0.5,-1,0.13784871147045652,1.048085120633098,241.53566450638598
6,0.1,1,0.14314062616820727,2.245546288433917,320.9188722186509
6,0.1,2,0.23411417088834308,1.37601366913612,537.6578368385432
6,0.1,-1,0.18045743422763322,1.08389997145034,373.7279798875623
6,0.05,1,0.082885350453192,2.0504032486957393,250.8903320203267
6,0.05,2,0.11951206265041431,1.0634172197369651,224.51787138753124
6,0.05,-1,0.12030319280840815,1.121752223868193,253.8945333128108
6,0.01,1,0.07515771927140287,1.7114203495418008,233.4983886501891
6,0.01,2,0.23411417088834308,1.37601366913612,537.6578368385432
6,0.01,-1,0.1640863077582757,1.090992444998508,344.9443697306029
7,0.5,1,0.061004701894463165,2.4450005792881786,214.27145954290648
7,0.5,2,0.12463938733277573,1.4041044365671453,248.55127974726364
7,0.5,-1,0.0754700887996209,1.291851369460584,241.5152461211945
7,0.1,1,0.06464042319640108,1.6733332807981716,187.4945858899865
7,0.1,2,0.23022839652388946,1.457680716452558,500.78782203252126
7,0.1,-1,0.13564388074893916,1.4015377558070174,361.9652838555584
7,0.05,1,0.05127857902536381,3.508243492669837,267.3771711108046
7,0.05,2,0.17642752779337995,1.3063478119598395,336.8059147980501
7,0.05,-1,0.12473784253876175,1.4677434009092867,351.5074297414953
7,0.01,1,0.09830577111566649,2.3418536670353993,258.14919752674626
7,0.01,2,0.13456400997884188,1.099928972735507,217.6946483009498
7,0.01,-1,0.10717566307359513,1.1692683050955175,209.3014344238223
8,0.5,1,0.048440966087397855,2.136123688599956,191.06564271349035
8,0.5,2,0.1280055947677072,1.278820356080616,257.8213173751116
8,0.5,-1,0.11736683703985065,1.4243713887800125,293.88381340740125
8,0.1,1,0.0889516770943892,2.657547381936635,215.1762939226466
8,0.1,2,0.15750638160379904,1.2838913956397886,286.96327606769313
8,0.1,-1,0.10297430957977637,1.6712709454596575,295.995459200744
8,0.05,1,0.06801226157163501,2.964714342590132,222.82437829046117
8,0.05,2,0.13626836592253722,1.2587146671575205,246.73196738137523
8,0.05,-1,0.0837898817386134,1.322589688071295,225.53785220003627
8,0.01,1,0.03587868238156712,1.9508641964157662,152.6318042537143
8,0.01,2,0.1288991260600068,1.436458657739805,312.42602088474086
8,0.01,-1,0.12991610700552567,1.3282051174774128,286.4127957917828
9,0.5,1,0.0661096173824384,1.9287739381939664,168.32894133937685
9,0.5,2,0.10800639276971401,1.2089922044549302,204.2008877102897
9,0.5,-1,0.12497784248360573,1.6681372187180379,211.62022664769813
9,0.1,1,0.06856994338293876,1.9641489978035085,173.5326406299218
9,0.1,2,0.11562350356674307,1.213500871721135,225.98799595249227
9,0.1,-1,0.1467554950165602,1.6787247508639935,226.79839247771702
9,0.05,1,0.06889551349285791,1.6339806580161267,239.63220224722775
9,0.05,2,0.12384398692092666,1.3772044068004399,294.09245487974
9,0.05,-1,0.13344733164384973,1.6799952429076905,227.95567811433799
